time,x,y,persistence,emd_match_next
3,157.0,60.0,1.0,-1
3,175.0,57.0,26.0,-1
3,174.0,61.0,2.0,-1
3,193.0,58.0,11.0,-1
3,231.0,62.0,1.0,-1
3,95.0,63.0,1.0,-1
3,116.0,61.0,1.0,-1
3,209.0,62.0,1.0,-1
3,249.0,61.0,2.0,-1
3,113.0,62.0,1.0,-1
3,133.0,51.0,33.0,-1
3,149.0,62.0,8.0,-1
3,225.0,59.0,9.0,-1
3,236.0,62.0,2.0,-1
3,238.0,62.0,1.0,-1
3,64.0,63.0,1.0,-1
3,128.0,63.0,13.0,-1
3,238.0,64.0,1.0,-1
3,88.0,67.0,1.0,-1
3,113.0,64.0,6.0,-1
3,189.0,64.0,19.0,-1
3,243.0,66.0,9.0,-1
3,253.0,65.0,2.0,-1
3,117.0,65.0,6.0,-1
3,129.0,66.0,1.0,-1
3,63.0,67.0,1.0,-1
3,152.0,67.0,1.0,-1
3,211.0,67.0,1.0,-1
3,19.0,70.0,3.0,-1
3,127.0,68.0,3.0,-1
3,117.0,70.0,1.0,-1
3,132.0,74.0,29.0,-1
3,138.0,69.0,2.0,-1
3,228.0,70.0,1.0,-1
3,101.0,64.0,19.0,-1
3,231.0,70.0,1.0,-1
3,21.0,71.0,1.0,-1
3,97.0,71.0,1.0,-1
3,122.0,67.0,24.0,-1
3,175.0,71.0,1.0,-1
3,233.0,71.0,1.0,-1
3,235.0,71.0,1.0,-1
3,248.0,71.0,1.0,-1
3,10.0,72.0,1.0,-1
3,82.0,73.0,1.0,-1
3,110.0,72.0,2.0,-1
3,130.0,89.0,14.0,-1
3,148.0,72.0,2.0,-1
3,198.0,72.0,1.0,-1
3,200.0,72.0,1.0,-1
3,234.0,73.0,1.0,-1
3,39.0,75.0,1.0,-1
3,120.0,73.0,1.0,-1
3,237.0,73.0,2.0,-1
3,240.0,73.0,1.0,-1
3,24.0,75.0,1.0,-1
3,79.0,75.0,9.0,-1
3,137.0,67.0,19.0,-1
3,137.0,75.0,1.0,-1
3,201.0,74.0,2.0,-1
3,247.0,74.0,1.0,-1
3,89.0,74.0,22.0,-1
3,113.0,74.0,8.0,-1
3,142.0,73.0,13.0,-1
3,60.0,77.0,14.0,-1
3,52.0,78.0,1.0,-1
3,53.0,79.0,1.0,-1
3,115.0,77.0,12.0,-1
3,56.0,78.0,1.0,-1
3,57.0,79.0,1.0,-1
3,120.0,79.0,13.0,-1
3,138.0,78.0,3.0,-1
3,219.0,80.0,1.0,-1
3,126.0,79.0,5.0,-1
3,189.0,76.0,35.0,-1
3,250.0,79.0,1.0,-1
3,99.0,81.0,1.0,-1
3,130.0,80.0,1.0,-1
3,140.0,83.0,4.0,-1
3,143.0,80.0,4.0,-1
3,147.0,80.0,1.0,-1
3,122.0,83.0,1.0,-1
3,213.0,79.0,9.0,-1
3,223.0,81.0,1.0,-1
3,103.0,83.0,49.0,-1
3,138.0,86.0,1.0,-1
3,143.0,85.0,1.0,-1
3,142.0,84.0,1.0,-1
3,152.0,83.0,2.0,-1
3,184.0,82.0,3.0,-1
3,186.0,83.0,2.0,-1
3,220.0,84.0,2.0,-1
3,233.0,84.0,1.0,-1
3,73.0,94.0,25.0,-1
3,172.0,88.0,1.0,-1
3,178.0,76.0,49.0,-1
3,19.0,86.0,7.0,-1
3,62.0,82.0,6.0,-1
3,81.0,85.0,3.0,-1
3,133.0,82.0,12.0,-1
3,183.0,86.0,2.0,-1
3,217.0,86.0,2.0,-1
3,16.0,87.0,3.0,-1
3,50.0,87.0,2.0,-1
3,65.0,85.0,9.0,-1
3,91.0,85.0,10.0,-1
3,132.0,87.0,1.0,-1
3,176.0,84.0,5.0,-1
3,5.0,88.0,1.0,-1
3,28.0,88.0,1.0,-1
3,197.0,92.0,6.0,-1
3,202.0,88.0,2.0,-1
3,203.0,91.0,1.0,-1
3,215.0,88.0,1.0,-1
3,81.0,89.0,9.0,-1
3,203.0,77.0,18.0,-1
3,192.0,90.0,1.0,-1
3,217.0,89.0,1.0,-1
3,220.0,89.0,1.0,-1
3,51.0,90.0,2.0,-1
3,60.0,90.0,19.0,-1
3,66.0,90.0,2.0,-1
3,78.0,90.0,4.0,-1
3,88.0,90.0,4.0,-1
3,106.0,91.0,1.0,-1
3,205.0,93.0,1.0,-1
3,250.0,90.0,1.0,-1
3,26.0,90.0,2.0,-1
3,209.0,92.0,1.0,-1
3,214.0,91.0,1.0,-1
3,116.0,94.0,3.0,-1
3,22.0,95.0,13.0,-1
3,61.0,94.0,1.0,-1
3,180.0,90.0,23.0,-1
3,174.0,118.0,49.0,-1
3,142.0,94.0,1.0,-1
3,208.0,95.0,1.0,-1
3,212.0,94.0,1.0,-1
3,235.0,94.0,1.0,-1
3,65.0,95.0,2.0,-1
3,131.0,96.0,2.0,-1
3,147.0,95.0,1.0,-1
3,189.0,95.0,1.0,-1
3,54.0,97.0,1.0,-1
3,119.0,98.0,2.0,-1
3,172.0,98.0,1.0,-1
3,177.0,97.0,1.0,-1
3,192.0,97.0,1.0,-1
3,134.0,103.0,3.0,-1
3,174.0,98.0,1.0,-1
3,59.0,99.0,1.0,-1
3,14.0,100.0,1.0,-1
3,138.0,100.0,1.0,-1
3,173.0,102.0,1.0,-1
3,222.0,100.0,1.0,-1
3,155.0,103.0,1.0,-1
3,157.0,102.0,2.0,-1
3,224.0,101.0,1.0,-1
3,221.0,102.0,1.0,-1
3,225.0,102.0,1.0,-1
3,242.0,100.0,3.0,-1
3,189.0,104.0,1.0,-1
3,194.0,103.0,1.0,-1
3,203.0,104.0,1.0,-1
3,217.0,103.0,1.0,-1
3,202.0,121.0,42.0,-1
3,238.0,104.0,2.0,-1
3,211.0,113.0,4.0,-1
3,223.0,104.0,7.0,-1
3,24.0,106.0,1.0,-1
3,77.0,105.0,5.0,-1
3,122.0,102.0,18.0,-1
3,140.0,106.0,1.0,-1
3,218.0,106.0,4.0,-1
3,241.0,106.0,3.0,-1
3,211.0,108.0,1.0,-1
3,246.0,110.0,1.0,-1
3,151.0,112.0,3.0,-1
3,171.0,108.0,1.0,-1
3,79.0,111.0,1.0,-1
3,150.0,108.0,2.0,-1
3,160.0,109.0,2.0,-1
3,216.0,109.0,1.0,-1
3,221.0,109.0,1.0,-1
3,108.0,111.0,16.0,-1
3,113.0,112.0,1.0,-1
3,146.0,110.0,2.0,-1
3,62.0,111.0,1.0,-1
3,149.0,111.0,1.0,-1
3,159.0,111.0,1.0,-1
3,207.0,112.0,1.0,-1
3,12.0,112.0,1.0,-1
3,122.0,112.0,2.0,-1
3,155.0,112.0,1.0,-1
3,201.0,112.0,1.0,-1
3,206.0,110.0,13.0,-1
3,229.0,112.0,2.0,-1
3,124.0,112.0,2.0,-1
3,125.0,116.0,1.0,-1
3,154.0,114.0,1.0,-1
3,160.0,117.0,7.0,-1
3,171.0,113.0,1.0,-1
3,192.0,107.0,12.0,-1
3,236.0,113.0,5.0,-1
3,8.0,114.0,1.0,-1
3,50.0,107.0,49.0,-1
3,67.0,115.0,1.0,-1
3,82.0,116.0,2.0,-1
3,133.0,114.0,1.0,-1
3,149.0,116.0,1.0,-1
3,197.0,114.0,1.0,-1
3,10.0,115.0,2.0,-1
3,183.0,117.0,1.0,-1
3,85.0,119.0,1.0,-1
3,167.0,119.0,1.0,-1
3,169.0,120.0,1.0,-1
3,113.0,121.0,1.0,-1
3,212.0,119.0,19.0,-1
3,71.0,122.0,1.0,-1
3,85.0,121.0,1.0,-1
3,106.0,124.0,1.0,-1
3,170.0,121.0,1.0,-1
3,2.0,122.0,1.0,-1
3,86.0,124.0,1.0,-1
3,97.0,124.0,1.0,-1
3,181.0,122.0,3.0,-1
3,225.0,122.0,1.0,-1
3,230.0,122.0,1.0,-1
3,1.0,124.0,1.0,-1
3,146.0,124.0,1.0,-1
3,221.0,123.0,1.0,-1
3,223.0,122.0,2.0,-1
3,237.0,123.0,1.0,-1
3,72.0,124.0,1.0,-1
3,169.0,124.0,1.0,-1
3,191.0,121.0,12.0,-1
3,195.0,124.0,1.0,-1
3,112.0,125.0,1.0,-1
3,159.0,127.0,1.0,-1
3,196.0,126.0,1.0,-1
3,17.0,126.0,2.0,-1
3,17.0,128.0,1.0,-1
3,44.0,127.0,1.0,-1
3,108.0,127.0,1.0,-1
3,181.0,127.0,1.0,-1
3,185.0,121.0,9.0,-1
3,190.0,126.0,1.0,-1
3,111.0,129.0,1.0,-1
3,35.0,122.0,49.0,-1
3,108.0,129.0,1.0,-1
3,130.0,128.0,1.0,-1
3,175.0,128.0,1.0,-1
3,190.0,128.0,1.0,-1
3,30.0,129.0,3.0,-1
3,34.0,129.0,1.0,-1
3,182.0,129.0,2.0,-1
3,242.0,129.0,1.0,-1
3,55.0,131.0,1.0,-1
3,69.0,130.0,4.0,-1
3,192.0,128.0,2.0,-1
3,26.0,131.0,1.0,-1
3,76.0,132.0,1.0,-1
3,168.0,131.0,1.0,-1
3,226.0,129.0,11.0,-1
3,95.0,133.0,1.0,-1
3,165.0,133.0,3.0,-1
3,176.0,132.0,1.0,-1
3,179.0,131.0,10.0,-1
3,114.0,135.0,1.0,-1
3,158.0,134.0,2.0,-1
3,180.0,133.0,2.0,-1
3,191.0,133.0,1.0,-1
3,214.0,129.0,29.0,-1
3,116.0,134.0,1.0,-1
3,177.0,134.0,1.0,-1
3,149.0,137.0,40.0,-1
3,134.0,136.0,4.0,-1
3,136.0,135.0,2.0,-1
3,178.0,135.0,1.0,-1
3,45.0,136.0,1.0,-1
3,56.0,136.0,1.0,-1
3,137.0,136.0,1.0,-1
3,141.0,136.0,1.0,-1
3,170.0,141.0,28.0,-1
3,31.0,137.0,1.0,-1
3,46.0,137.0,4.0,-1
3,143.0,138.0,1.0,-1
3,57.0,137.0,3.0,-1
3,218.0,137.0,23.0,-1
3,193.0,140.0,1.0,-1
3,137.0,119.0,49.0,-1
3,242.0,141.0,1.0,-1
3,117.0,142.0,2.0,-1
3,120.0,142.0,1.0,-1
3,156.0,144.0,2.0,-1
3,207.0,145.0,1.0,-1
3,182.0,140.0,18.0,-1
3,125.0,145.0,5.0,-1
3,194.0,145.0,11.0,-1
3,47.0,147.0,1.0,-1
3,99.0,146.0,2.0,-1
3,173.0,149.0,16.0,-1
3,213.0,144.0,26.0,-1
3,76.0,150.0,15.0,-1
3,74.0,149.0,3.0,-1
3,153.0,148.0,2.0,-1
3,161.0,149.0,18.0,-1
3,166.0,152.0,1.0,-1
3,196.0,152.0,1.0,-1
3,203.0,135.0,41.0,-1
3,232.0,152.0,2.0,-1
3,147.0,154.0,1.0,-1
3,235.0,154.0,1.0,-1
3,77.0,158.0,1.0,-1
3,209.0,152.0,13.0,-1
3,28.0,157.0,1.0,-1
3,192.0,157.0,12.0,-1
3,224.0,157.0,1.0,-1
3,91.0,161.0,3.0,-1
3,84.0,160.0,1.0,-1
3,90.0,159.0,2.0,-1
3,121.0,159.0,2.0,-1
3,24.0,161.0,3.0,-1
3,222.0,161.0,1.0,-1
3,143.0,162.0,14.0,-1
3,166.0,155.0,34.0,-1
3,126.0,152.0,18.0,-1
3,209.0,164.0,1.0,-1
3,144.0,167.0,1.0,-1
3,50.0,163.0,7.0,-1
3,115.0,165.0,1.0,-1
3,145.0,165.0,1.0,-1
3,177.0,161.0,34.0,-1
3,220.0,165.0,1.0,-1
3,143.0,166.0,1.0,-1
3,171.0,167.0,1.0,-1
3,173.0,166.0,1.0,-1
3,133.0,169.0,1.0,-1
3,153.0,162.0,24.0,-1
3,226.0,168.0,1.0,-1
3,252.0,169.0,5.0,-1
3,30.0,173.0,20.0,-1
3,251.0,171.0,1.0,-1
3,22.0,172.0,1.0,-1
3,157.0,165.0,20.0,-1
3,45.0,172.0,1.0,-1
3,70.0,174.0,5.0,-1
3,24.0,175.0,1.0,-1
3,132.0,173.0,2.0,-1
3,27.0,175.0,2.0,-1
3,105.0,174.0,1.0,-1
3,133.0,174.0,1.0,-1
3,116.0,175.0,1.0,-1
3,131.0,175.0,2.0,-1
3,52.0,176.0,2.0,-1
3,204.0,176.0,1.0,-1
3,246.0,176.0,13.0,-1
3,34.0,178.0,17.0,-1
3,37.0,180.0,1.0,-1
3,112.0,178.0,2.0,-1
3,94.0,180.0,1.0,-1
3,200.0,170.0,47.0,-1
3,196.0,180.0,1.0,-1
3,190.0,182.0,2.0,-1
3,202.0,181.0,1.0,-1
3,201.0,180.0,1.0,-1
3,217.0,178.0,10.0,-1
3,125.0,181.0,1.0,-1
3,187.0,181.0,2.0,-1
3,13.0,181.0,22.0,-1
3,87.0,182.0,2.0,-1
3,91.0,182.0,1.0,-1
3,210.0,181.0,2.0,-1
3,114.0,181.0,2.0,-1
3,120.0,184.0,1.0,-1
3,3.0,186.0,1.0,-1
3,2.0,184.0,1.0,-1
3,53.0,185.0,1.0,-1
3,57.0,185.0,1.0,-1
3,72.0,185.0,1.0,-1
3,116.0,185.0,1.0,-1
3,204.0,186.0,1.0,-1
3,111.0,186.0,1.0,-1
3,70.0,188.0,1.0,-1
3,125.0,186.0,11.0,-1
3,197.0,186.0,3.0,-1
3,113.0,189.0,1.0,-1
3,121.0,190.0,2.0,-1
3,161.0,193.0,2.0,-1
3,154.0,194.0,1.0,-1
3,42.0,192.0,1.0,-1
3,149.0,192.0,2.0,-1
3,155.0,192.0,1.0,-1
3,213.0,186.0,39.0,-1
3,7.0,193.0,1.0,-1
3,43.0,194.0,1.0,-1
3,92.0,196.0,1.0,-1
3,178.0,193.0,29.0,-1
3,141.0,195.0,3.0,-1
3,16.0,199.0,1.0,-1
3,121.0,197.0,12.0,-1
3,174.0,198.0,2.0,-1
3,44.0,199.0,1.0,-1
3,234.0,193.0,24.0,-1
3,48.0,203.0,1.0,-1
3,47.0,201.0,1.0,-1
3,46.0,203.0,1.0,-1
3,133.0,195.0,49.0,-1
3,60.0,204.0,2.0,-1
3,10.0,205.0,2.0,-1
3,14.0,205.0,1.0,-1
3,181.0,205.0,2.0,-1
3,139.0,204.0,49.0,-1
3,11.0,208.0,5.0,-1
3,13.0,207.0,1.0,-1
3,213.0,202.0,18.0,-1
3,12.0,210.0,2.0,-1
3,62.0,208.0,1.0,-1
3,221.0,196.0,29.0,-1
3,11.0,212.0,1.0,-1
3,73.0,211.0,1.0,-1
3,32.0,212.0,1.0,-1
3,53.0,213.0,1.0,-1
3,30.0,214.0,1.0,-1
3,69.0,214.0,2.0,-1
3,62.0,216.0,1.0,-1
3,66.0,218.0,12.0,-1
3,72.0,217.0,1.0,-1
3,105.0,216.0,1.0,-1
3,167.0,216.0,1.0,-1
3,28.0,218.0,1.0,-1
3,31.0,218.0,3.0,-1
3,115.0,205.0,49.0,-1
3,68.0,220.0,1.0,-1
3,48.0,221.0,1.0,-1
3,8.0,221.0,1.0,-1
3,18.0,221.0,1.0,-1
3,59.0,221.0,1.0,-1
3,146.0,222.0,2.0,-1
3,182.0,223.0,1.0,-1
3,201.0,223.0,1.0,-1
3,184.0,216.0,49.0,-1
3,19.0,224.0,49.0,-1
3,28.0,225.0,1.0,-1
3,96.0,213.0,46.0,-1
3,141.0,218.0,49.0,-1
3,145.0,227.0,1.0,-1
3,28.0,229.0,2.0,-1
3,68.0,229.0,1.0,-1
3,103.0,230.0,1.0,-1
3,180.0,230.0,1.0,-1
3,28.0,231.0,1.0,-1
3,36.0,232.0,1.0,-1
3,110.0,228.0,49.0,-1
3,163.0,234.0,1.0,-1
3,117.0,236.0,49.0,-1
3,19.0,241.0,1.0,-1
3,206.0,240.0,1.0,-1
3,93.0,242.0,2.0,-1
3,90.0,244.0,1.0,-1
3,115.0,242.0,1.0,-1
3,6.0,244.0,5.0,-1
3,65.0,244.0,1.0,-1
3,87.0,244.0,1.0,-1
3,126.0,244.0,1.0,-1
3,21.0,245.0,1.0,-1
3,68.0,245.0,1.0,-1
3,128.0,245.0,1.0,-1
3,65.0,246.0,1.0,-1
3,119.0,249.0,1.0,-1
3,155.0,250.0,1.0,-1
3,24.0,253.0,2.0,-1
3,36.0,253.0,2.0,-1
3,129.0,251.0,1.0,-1
3,40.0,252.0,1.0,-1
3,33.0,253.0,1.0,-1
3,43.0,254.0,1.0,-1
3,18.0,4.0,15.0,-1
3,92.0,1.0,4.0,-1
3,152.0,3.0,5.0,-1
3,26.0,2.0,3.0,-1
3,178.0,2.0,1.0,-1
3,236.0,1.0,1.0,-1
3,13.0,2.0,1.0,-1
3,59.0,3.0,1.0,-1
3,100.0,5.0,4.0,-1
3,156.0,3.0,1.0,-1
3,153.0,6.0,3.0,-1
3,201.0,5.0,1.0,-1
3,12.0,8.0,1.0,-1
3,14.0,6.0,1.0,-1
3,24.0,6.0,1.0,-1
3,205.0,5.0,1.0,-1
3,2.0,6.0,4.0,-1
3,32.0,9.0,8.0,-1
3,74.0,9.0,7.0,-1
3,30.0,6.0,2.0,-1
3,44.0,7.0,1.0,-1
3,1.0,8.0,1.0,-1
3,49.0,26.0,48.0,-1
3,68.0,8.0,6.0,-1
3,172.0,9.0,1.0,-1
3,231.0,9.0,1.0,-1
3,169.0,9.0,1.0,-1
3,174.0,11.0,1.0,-1
3,38.0,11.0,3.0,-1
3,43.0,11.0,1.0,-1
3,140.0,13.0,2.0,-1
3,3.0,13.0,2.0,-1
3,24.0,14.0,1.0,-1
3,226.0,14.0,3.0,-1
3,228.0,13.0,1.0,-1
3,6.0,15.0,2.0,-1
3,70.0,19.0,19.0,-1
3,76.0,16.0,2.0,-1
3,137.0,14.0,2.0,-1
3,20.0,16.0,7.0,-1
3,32.0,16.0,2.0,-1
3,126.0,16.0,1.0,-1
3,222.0,15.0,4.0,-1
3,133.0,16.0,2.0,-1
3,173.0,16.0,2.0,-1
3,4.0,18.0,3.0,-1
3,42.0,18.0,1.0,-1
3,240.0,16.0,6.0,-1
3,47.0,19.0,1.0,-1
3,28.0,20.0,1.0,-1
3,37.0,21.0,1.0,-1
3,82.0,20.0,1.0,-1
3,118.0,20.0,8.0,-1
3,147.0,20.0,6.0,-1
3,253.0,20.0,1.0,-1
3,16.0,22.0,1.0,-1
3,112.0,22.0,2.0,-1
3,115.0,22.0,3.0,-1
3,81.0,23.0,4.0,-1
3,165.0,22.0,13.0,-1
3,31.0,24.0,6.0,-1
3,252.0,24.0,9.0,-1
3,19.0,26.0,3.0,-1
3,86.0,29.0,11.0,-1
3,36.0,29.0,7.0,-1
3,161.0,27.0,16.0,-1
3,103.0,30.0,11.0,-1
3,129.0,29.0,2.0,-1
3,253.0,29.0,2.0,-1
3,48.0,30.0,1.0,-1
3,8.0,31.0,5.0,-1
3,58.0,31.0,6.0,-1
3,193.0,34.0,6.0,-1
3,98.0,30.0,9.0,-1
3,191.0,32.0,8.0,-1
3,241.0,33.0,7.0,-1
3,75.0,31.0,16.0,-1
3,194.0,32.0,1.0,-1
3,210.0,33.0,5.0,-1
3,123.0,36.0,28.0,-1
3,128.0,33.0,3.0,-1
3,116.0,33.0,5.0,-1
3,181.0,33.0,7.0,-1
3,203.0,36.0,11.0,-1
3,12.0,35.0,1.0,-1
3,166.0,37.0,5.0,-1
3,236.0,33.0,11.0,-1
3,31.0,37.0,33.0,-1
3,59.0,36.0,4.0,-1
3,97.0,35.0,9.0,-1
3,13.0,38.0,8.0,-1
3,114.0,36.0,18.0,-1
3,199.0,37.0,1.0,-1
3,200.0,38.0,9.0,-1
3,245.0,39.0,1.0,-1
3,51.0,39.0,4.0,-1
3,127.0,42.0,46.0,-1
3,29.0,41.0,3.0,-1
3,42.0,39.0,1.0,-1
3,174.0,42.0,1.0,-1
3,242.0,41.0,1.0,-1
3,25.0,40.0,9.0,-1
3,86.0,43.0,3.0,-1
3,93.0,42.0,1.0,-1
3,215.0,41.0,2.0,-1
3,253.0,41.0,1.0,-1
3,26.0,42.0,1.0,-1
3,30.0,42.0,2.0,-1
3,110.0,40.0,42.0,-1
3,139.0,45.0,16.0,-1
3,172.0,41.0,1.0,-1
3,60.0,38.0,15.0,-1
3,97.0,42.0,1.0,-1
3,133.0,41.0,2.0,-1
3,162.0,46.0,2.0,-1
3,188.0,43.0,11.0,-1
3,40.0,47.0,7.0,-1
3,128.0,48.0,12.0,-1
3,144.0,46.0,3.0,-1
3,233.0,43.0,11.0,-1
3,228.0,47.0,1.0,-1
3,43.0,45.0,2.0,-1
3,149.0,44.0,20.0,-1
3,25.0,54.0,7.0,-1
3,205.0,48.0,6.0,-1
3,12.0,48.0,1.0,-1
3,71.0,50.0,3.0,-1
3,76.0,49.0,16.0,-1
3,90.0,48.0,5.0,-1
3,148.0,48.0,11.0,-1
3,27.0,49.0,1.0,-1
3,107.0,49.0,2.0,-1
3,149.0,49.0,2.0,-1
3,247.0,51.0,7.0,-1
3,149.0,51.0,1.0,-1
3,171.0,51.0,32.0,-1
3,161.0,53.0,1.0,-1
3,218.0,57.0,5.0,-1
3,251.0,55.0,1.0,-1
3,7.0,53.0,35.0,-1
3,121.0,60.0,14.0,-1
3,206.0,55.0,1.0,-1
3,42.0,57.0,5.0,-1
3,68.0,54.0,11.0,-1
3,117.0,55.0,1.0,-1
3,137.0,56.0,2.0,-1
3,1.0,56.0,2.0,-1
3,39.0,56.0,4.0,-1
3,117.0,57.0,1.0,-1
3,141.0,57.0,1.0,-1
3,159.0,57.0,1.0,-1
3,127.0,58.0,11.0,-1
3,139.0,56.0,5.0,-1
3,183.0,57.0,34.0,-1
3,136.0,60.0,7.0,-1
3,163.0,58.0,3.0,-1
3,206.0,59.0,1.0,-1
3,120.0,62.0,5.0,-1
3,159.0,61.0,1.0,-1
3,161.0,61.0,1.0,-1
3,45.0,61.0,2.0,-1
3,46.0,62.0,1.0,-1
3,89.0,62.0,2.0,-1
3,180.0,64.0,1.0,-1
3,65.0,64.0,3.0,-1
3,69.0,78.0,28.0,-1
3,147.0,66.0,3.0,-1
3,152.0,76.0,26.0,-1
3,217.0,63.0,13.0,-1
3,249.0,65.0,5.0,-1
3,48.0,65.0,27.0,-1
3,169.0,67.0,2.0,-1
3,114.0,69.0,14.0,-1
3,170.0,68.0,1.0,-1
3,26.0,70.0,30.0,-1
3,49.0,68.0,1.0,-1
3,125.0,72.0,10.0,-1
3,149.0,69.0,2.0,-1
3,128.0,69.0,3.0,-1
3,18.0,72.0,1.0,-1
3,87.0,60.0,48.0,-1
3,110.0,70.0,1.0,-1
3,58.0,71.0,3.0,-1
3,160.0,69.0,21.0,-1
3,212.0,69.0,7.0,-1
3,58.0,74.0,3.0,-1
3,189.0,73.0,1.0,-1
3,193.0,74.0,3.0,-1
3,39.0,73.0,9.0,-1
3,88.0,80.0,48.0,-1
3,139.0,75.0,4.0,-1
3,210.0,75.0,1.0,-1
3,123.0,80.0,4.0,-1
3,145.0,76.0,1.0,-1
3,44.0,76.0,10.0,-1
3,121.0,75.0,9.0,-1
3,173.0,77.0,1.0,-1
3,191.0,85.0,15.0,-1
3,210.0,77.0,1.0,-1
3,104.0,75.0,48.0,-1
3,113.0,81.0,6.0,-1
3,126.0,77.0,2.0,-1
3,194.0,75.0,6.0,-1
3,198.0,79.0,1.0,-1
3,236.0,85.0,22.0,-1
3,64.0,79.0,1.0,-1
3,72.0,80.0,5.0,-1
3,96.0,76.0,13.0,-1
3,175.0,81.0,14.0,-1
3,186.0,79.0,1.0,-1
3,226.0,79.0,2.0,-1
3,20.0,80.0,5.0,-1
3,23.0,80.0,1.0,-1
3,83.0,79.0,1.0,-1
3,80.0,81.0,6.0,-1
3,145.0,80.0,1.0,-1
3,196.0,83.0,1.0,-1
3,209.0,81.0,1.0,-1
3,217.0,98.0,28.0,-1
3,110.0,84.0,3.0,-1
3,203.0,81.0,1.0,-1
3,247.0,80.0,2.0,-1
3,74.0,82.0,4.0,-1
3,111.0,80.0,2.0,-1
3,150.0,81.0,1.0,-1
3,197.0,81.0,1.0,-1
3,201.0,86.0,3.0,-1
3,150.0,83.0,1.0,-1
3,250.0,85.0,6.0,-1
3,47.0,85.0,1.0,-1
3,85.0,84.0,1.0,-1
3,118.0,87.0,10.0,-1
3,125.0,84.0,1.0,-1
3,196.0,88.0,1.0,-1
3,204.0,83.0,1.0,-1
3,227.0,83.0,1.0,-1
3,242.0,83.0,1.0,-1
3,244.0,85.0,20.0,-1
3,241.0,85.0,1.0,-1
3,76.0,86.0,6.0,-1
3,148.0,87.0,1.0,-1
3,183.0,88.0,1.0,-1
3,145.0,87.0,1.0,-1
3,151.0,87.0,1.0,-1
3,245.0,87.0,2.0,-1
3,73.0,87.0,13.0,-1
3,17.0,89.0,1.0,-1
3,112.0,91.0,2.0,-1
3,149.0,90.0,3.0,-1
3,152.0,90.0,2.0,-1
3,151.0,89.0,2.0,-1
3,194.0,91.0,1.0,-1
3,14.0,93.0,5.0,-1
3,16.0,91.0,1.0,-1
3,67.0,92.0,2.0,-1
3,142.0,92.0,1.0,-1
3,145.0,91.0,1.0,-1
3,218.0,91.0,1.0,-1
3,17.0,92.0,1.0,-1
3,81.0,95.0,21.0,-1
3,146.0,92.0,1.0,-1
3,252.0,92.0,1.0,-1
3,133.0,94.0,1.0,-1
3,52.0,94.0,7.0,-1
3,131.0,94.0,1.0,-1
3,135.0,94.0,1.0,-1
3,144.0,94.0,1.0,-1
3,7.0,96.0,1.0,-1
3,98.0,97.0,1.0,-1
3,250.0,95.0,1.0,-1
3,89.0,97.0,14.0,-1
3,100.0,96.0,1.0,-1
3,137.0,96.0,2.0,-1
3,140.0,98.0,1.0,-1
3,145.0,95.0,2.0,-1
3,156.0,97.0,1.0,-1
3,87.0,97.0,3.0,-1
3,142.0,97.0,1.0,-1
3,234.0,137.0,46.0,-1
3,157.0,100.0,1.0,-1
3,211.0,98.0,2.0,-1
3,51.0,98.0,4.0,-1
3,194.0,100.0,7.0,-1
3,57.0,103.0,2.0,-1
3,20.0,103.0,2.0,-1
3,59.0,102.0,3.0,-1
3,113.0,103.0,15.0,-1
3,250.0,100.0,35.0,-1
3,63.0,104.0,10.0,-1
3,80.0,106.0,2.0,-1
3,235.0,102.0,9.0,-1
3,250.0,105.0,8.0,-1
3,103.0,104.0,4.0,-1
3,244.0,106.0,3.0,-1
3,248.0,106.0,1.0,-1
3,9.0,107.0,3.0,-1
3,6.0,109.0,2.0,-1
3,84.0,110.0,2.0,-1
3,130.0,111.0,1.0,-1
3,213.0,110.0,2.0,-1
3,6.0,114.0,5.0,-1
3,169.0,114.0,1.0,-1
3,242.0,111.0,10.0,-1
3,169.0,116.0,1.0,-1
3,200.0,116.0,1.0,-1
3,100.0,117.0,4.0,-1
3,219.0,120.0,1.0,-1
3,201.0,118.0,2.0,-1
3,117.0,123.0,6.0,-1
3,125.0,121.0,12.0,-1
3,131.0,119.0,2.0,-1
3,97.0,121.0,1.0,-1
3,204.0,121.0,1.0,-1
3,196.0,122.0,1.0,-1
3,217.0,121.0,1.0,-1
3,113.0,126.0,4.0,-1
3,234.0,124.0,3.0,-1
3,10.0,125.0,1.0,-1
3,11.0,127.0,1.0,-1
3,89.0,125.0,1.0,-1
3,232.0,124.0,4.0,-1
3,33.0,128.0,3.0,-1
3,75.0,129.0,2.0,-1
3,46.0,128.0,3.0,-1
3,77.0,128.0,1.0,-1
3,212.0,128.0,1.0,-1
3,220.0,129.0,2.0,-1
3,79.0,129.0,1.0,-1
3,161.0,132.0,9.0,-1
3,130.0,131.0,3.0,-1
3,187.0,128.0,11.0,-1
3,188.0,130.0,5.0,-1
3,242.0,131.0,2.0,-1
3,159.0,132.0,1.0,-1
3,244.0,131.0,1.0,-1
3,188.0,132.0,1.0,-1
3,24.0,133.0,1.0,-1
3,222.0,147.0,40.0,-1
3,239.0,135.0,2.0,-1
3,146.0,134.0,1.0,-1
3,148.0,134.0,3.0,-1
3,23.0,135.0,2.0,-1
3,129.0,141.0,2.0,-1
3,144.0,136.0,1.0,-1
3,189.0,136.0,1.0,-1
